"timestamp","light","distance","__dt"
"2021-06-15T11:00:16","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T11:00:16",,"63.93471","2021-06-15 00:00:00.000"
"2021-06-09T06:56:45","7.887668",,"2021-06-09 00:00:00.000"
"2021-06-09T06:56:45",,"43.79725","2021-06-09 00:00:00.000"
"2021-06-11T18:53:36",,"47.8866","2021-06-11 00:00:00.000"
"2021-06-11T18:53:37","69.15751",,"2021-06-11 00:00:00.000"
"2021-06-11T18:53:57",,"47.95533","2021-06-11 00:00:00.000"
"2021-06-11T18:53:57","69.08425",,"2021-06-11 00:00:00.000"
"2021-06-12T10:13:16",,"77.28523","2021-06-12 00:00:00.000"
"2021-06-12T10:13:16","54.31014",,"2021-06-12 00:00:00.000"
"2021-06-08T09:32:36",,"59.58763","2021-06-08 00:00:00.000"
"2021-06-08T09:32:36","50.96459",,"2021-06-08 00:00:00.000"
"2021-06-08T09:32:57","51.15995",,"2021-06-08 00:00:00.000"
"2021-06-08T09:32:57",,"69.20962","2021-06-08 00:00:00.000"
"2021-06-12T08:16:12",,"43.7457","2021-06-12 00:00:00.000"
"2021-06-12T08:16:12","100.0",,"2021-06-12 00:00:00.000"
"2021-06-25T11:55:31","44.83516",,"2021-06-25 00:00:00.000"
"2021-06-25T11:55:31",,"31.03093","2021-06-25 00:00:00.000"
"2021-06-25T11:55:52","39.46276",,"2021-06-25 00:00:00.000"
"2021-06-25T11:55:52",,"45.72165","2021-06-25 00:00:00.000"
"2021-06-11T20:19:07",,"48.8488","2021-06-11 00:00:00.000"
"2021-06-11T20:19:07","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:19:28","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:19:28",,"41.32303","2021-06-11 00:00:00.000"
"2021-06-09T11:58:44",,"45.4811","2021-06-09 00:00:00.000"
"2021-06-09T11:58:44","44.85959",,"2021-06-09 00:00:00.000"
"2021-06-08T18:31:46",,"78.64261","2021-06-08 00:00:00.000"
"2021-06-08T18:31:46","0.0",,"2021-06-08 00:00:00.000"
"2021-06-18T14:25:47",,"83.64261","2021-06-18 00:00:00.000"
"2021-06-18T14:25:47","0.0",,"2021-06-18 00:00:00.000"
"2021-06-09T09:57:42",,"57.43986","2021-06-09 00:00:00.000"
"2021-06-09T09:57:42","10.94017",,"2021-06-09 00:00:00.000"
"2021-06-18T19:26:45",,"46.56357","2021-06-18 00:00:00.000"
"2021-06-18T19:26:45","0.0",,"2021-06-18 00:00:00.000"
"2021-06-09T09:10:11","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T09:10:11",,"57.90378","2021-06-09 00:00:00.000"
"2021-06-25T11:31:17","41.14774",,"2021-06-25 00:00:00.000"
"2021-06-25T11:31:17",,"29.93127","2021-06-25 00:00:00.000"
"2021-06-11T08:32:05","0.0",,"2021-06-11 00:00:00.000"
"2021-06-11T08:32:05",,"57.5945","2021-06-11 00:00:00.000"
"2021-06-11T08:32:26","0.0",,"2021-06-11 00:00:00.000"
"2021-06-11T08:32:26",,"46.66667","2021-06-11 00:00:00.000"
"2021-06-11T08:55:05",,"52.90378","2021-06-11 00:00:00.000"
"2021-06-11T08:55:05","0.0",,"2021-06-11 00:00:00.000"
"2021-06-11T08:55:25",,"51.8213","2021-06-11 00:00:00.000"
"2021-06-11T08:55:25","0.0",,"2021-06-11 00:00:00.000"
"2021-06-15T12:22:35","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:22:35",,"47.98969","2021-06-15 00:00:00.000"
"2021-06-15T12:22:55",,"48.96907","2021-06-15 00:00:00.000"
"2021-06-15T12:22:55","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:30:09",,"37.1134","2021-06-15 00:00:00.000"
"2021-06-15T12:30:09","0.0",,"2021-06-15 00:00:00.000"
"2021-06-12T09:10:38",,"56.97595","2021-06-12 00:00:00.000"
"2021-06-12T09:10:38","95.7265",,"2021-06-12 00:00:00.000"
"2021-06-15T12:09:09",,"1211.667","2021-06-15 00:00:00.000"
"2021-06-15T12:09:09","0.0",,"2021-06-15 00:00:00.000"
"2021-06-12T09:04:05","96.5812",,"2021-06-12 00:00:00.000"
"2021-06-12T09:04:05",,"45.20618","2021-06-12 00:00:00.000"
"2021-06-12T09:04:26",,"43.62543","2021-06-12 00:00:00.000"
"2021-06-12T09:04:26","95.38462",,"2021-06-12 00:00:00.000"
"2021-06-25T11:33:08",,"35.10309","2021-06-25 00:00:00.000"
"2021-06-25T11:33:08","42.17338",,"2021-06-25 00:00:00.000"
"2021-06-25T11:33:28",,"45.27492","2021-06-25 00:00:00.000"
"2021-06-25T11:33:28","42.24664",,"2021-06-25 00:00:00.000"
"2021-06-09T09:53:13",,"43.8488","2021-06-09 00:00:00.000"
"2021-06-09T09:53:13","8.058608",,"2021-06-09 00:00:00.000"
"2021-06-09T10:01:50",,"46.90722","2021-06-09 00:00:00.000"
"2021-06-09T10:01:50","10.03663",,"2021-06-09 00:00:00.000"
"2021-06-12T11:03:13","70.94017",,"2021-06-12 00:00:00.000"
"2021-06-12T11:03:13",,"56.78694","2021-06-12 00:00:00.000"
"2021-06-12T10:20:10","66.76435",,"2021-06-12 00:00:00.000"
"2021-06-12T10:20:09",,"65.42955","2021-06-12 00:00:00.000"
"2021-06-18T19:35:00",,"48.7457","2021-06-18 00:00:00.000"
"2021-06-18T19:35:00","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:35:21",,"57.74914","2021-06-18 00:00:00.000"
"2021-06-18T19:35:21","0.0",,"2021-06-18 00:00:00.000"
"2021-06-12T10:38:46","71.25763",,"2021-06-12 00:00:00.000"
"2021-06-12T10:38:45",,"95.30929","2021-06-12 00:00:00.000"
"2021-06-12T08:51:00","96.9475",,"2021-06-12 00:00:00.000"
"2021-06-12T08:51:00",,"67.93814","2021-06-12 00:00:00.000"
"2021-06-12T08:51:20","97.28938",,"2021-06-12 00:00:00.000"
"2021-06-12T08:51:20",,"60.99657","2021-06-12 00:00:00.000"
"2021-06-12T08:28:15",,"66.97595","2021-06-12 00:00:00.000"
"2021-06-12T08:28:15","100.0",,"2021-06-12 00:00:00.000"
"2021-06-08T16:37:03",,"60.99657","2021-06-08 00:00:00.000"
"2021-06-08T16:37:03","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T16:37:23",,"59.98282","2021-06-08 00:00:00.000"
"2021-06-08T16:37:23","0.0",,"2021-06-08 00:00:00.000"
"2021-06-25T08:27:34","48.57143",,"2021-06-25 00:00:00.000"
"2021-06-25T08:27:34",,"28.86598","2021-06-25 00:00:00.000"
"2021-06-25T08:27:55","47.81441",,"2021-06-25 00:00:00.000"
"2021-06-25T08:27:55",,"48.10997","2021-06-25 00:00:00.000"
"2021-06-12T10:37:43",,"80.20618","2021-06-12 00:00:00.000"
"2021-06-12T10:37:44","74.35897",,"2021-06-12 00:00:00.000"
"2021-06-25T11:37:16","49.40171",,"2021-06-25 00:00:00.000"
"2021-06-25T11:37:16",,"39.27835","2021-06-25 00:00:00.000"
"2021-06-11T20:05:41",,"50.99657","2021-06-11 00:00:00.000"
"2021-06-11T20:05:41","100.0",,"2021-06-11 00:00:00.000"
"2021-06-15T10:57:10",,"48.02406","2021-06-15 00:00:00.000"
"2021-06-15T10:57:10","0.0",,"2021-06-15 00:00:00.000"
"2021-06-18T19:37:04",,"45.01718","2021-06-18 00:00:00.000"
"2021-06-18T19:37:04","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:37:25","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:37:25",,"51.40893","2021-06-18 00:00:00.000"
"2021-06-08T16:28:06",,"49.67354","2021-06-08 00:00:00.000"
"2021-06-08T16:28:06","15.2381",,"2021-06-08 00:00:00.000"
"2021-06-08T16:28:26",,"60.30928","2021-06-08 00:00:00.000"
"2021-06-08T16:28:26","14.9939",,"2021-06-08 00:00:00.000"
"2021-06-25T12:18:15",,"46.83849","2021-06-25 00:00:00.000"
"2021-06-25T12:18:16","40.75702",,"2021-06-25 00:00:00.000"
"2021-06-09T07:38:45","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:38:45",,"56.68385","2021-06-09 00:00:00.000"
"2021-06-11T19:23:34",,"60.63574","2021-06-11 00:00:00.000"
"2021-06-11T19:23:34","89.52381",,"2021-06-11 00:00:00.000"
"2021-06-11T19:23:54","89.91453",,"2021-06-11 00:00:00.000"
"2021-06-11T19:23:54",,"51.13402","2021-06-11 00:00:00.000"
"2021-06-08T16:34:38","14.5055",,"2021-06-08 00:00:00.000"
"2021-06-08T16:34:38",,"123.3333","2021-06-08 00:00:00.000"
"2021-06-08T18:32:07","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T18:32:07",,"70.17182","2021-06-08 00:00:00.000"
"2021-06-08T18:32:28",,"52.09622","2021-06-08 00:00:00.000"
"2021-06-08T18:32:28","0.0",,"2021-06-08 00:00:00.000"
"2021-06-25T08:38:35",,"29.57045","2021-06-25 00:00:00.000"
"2021-06-25T08:38:35","46.52015",,"2021-06-25 00:00:00.000"
"2021-06-25T08:38:56",,"41.85567","2021-06-25 00:00:00.000"
"2021-06-25T08:38:56","46.86203",,"2021-06-25 00:00:00.000"
"2021-06-15T11:19:12",,"62.19931","2021-06-15 00:00:00.000"
"2021-06-15T11:19:12","0.0",,"2021-06-15 00:00:00.000"
"2021-06-21T18:51:14",,"43.09278","2021-06-21 00:00:00.000"
"2021-06-21T18:51:14","71.57509",,"2021-06-21 00:00:00.000"
"2021-06-25T07:22:49","2.319902",,"2021-06-25 00:00:00.000"
"2021-06-25T07:22:49",,"32.97251","2021-06-25 00:00:00.000"
"2021-06-25T11:32:26",,"25.37801","2021-06-25 00:00:00.000"
"2021-06-25T11:32:26","42.71062",,"2021-06-25 00:00:00.000"
"2021-06-25T07:12:05","3.980464",,"2021-06-25 00:00:00.000"
"2021-06-25T07:12:05",,"31.16838","2021-06-25 00:00:00.000"
"2021-06-25T07:12:26",,"34.00344","2021-06-25 00:00:00.000"
"2021-06-25T07:12:26","4.224664",,"2021-06-25 00:00:00.000"
"2021-06-08T16:28:47","15.2381",,"2021-06-08 00:00:00.000"
"2021-06-08T16:28:47",,"60.36083","2021-06-08 00:00:00.000"
"2021-06-08T07:37:13",,"51.58076","2021-06-08 00:00:00.000"
"2021-06-08T07:37:13","0.0",,"2021-06-08 00:00:00.000"
"2021-06-11T18:35:41",,"35.6701","2021-06-11 00:00:00.000"
"2021-06-11T18:35:41","87.49695",,"2021-06-11 00:00:00.000"
"2021-06-08T07:57:11",,"80.63574","2021-06-08 00:00:00.000"
"2021-06-08T07:57:11","0.0",,"2021-06-08 00:00:00.000"
"2021-06-09T09:05:01",,"35.36083","2021-06-09 00:00:00.000"
"2021-06-09T09:05:01","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T09:05:22",,"39.72509","2021-06-09 00:00:00.000"
"2021-06-09T09:05:22","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:33:35","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:33:35",,"29.65636","2021-06-09 00:00:00.000"
"2021-06-09T07:33:56",,"57.16495","2021-06-09 00:00:00.000"
"2021-06-09T07:33:56","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T09:56:40",,"56.83849","2021-06-09 00:00:00.000"
"2021-06-09T09:56:40","10.96459",,"2021-06-09 00:00:00.000"
"2021-06-09T09:51:30","7.765568",,"2021-06-09 00:00:00.000"
"2021-06-09T09:51:30",,"84.74227","2021-06-09 00:00:00.000"
"2021-06-09T09:51:51","7.789988",,"2021-06-09 00:00:00.000"
"2021-06-09T09:51:50",,"57.43986","2021-06-09 00:00:00.000"
"2021-06-08T18:29:43",,"47.35395","2021-06-08 00:00:00.000"
"2021-06-08T18:29:43","0.0",,"2021-06-08 00:00:00.000"
"2021-06-18T19:29:09","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:29:09",,"51.11684","2021-06-18 00:00:00.000"
"2021-06-25T07:30:03","0.5128205",,"2021-06-25 00:00:00.000"
"2021-06-25T07:30:03",,"28.45361","2021-06-25 00:00:00.000"
"2021-06-25T07:30:24","0.0",,"2021-06-25 00:00:00.000"
"2021-06-25T07:30:24",,"31.13402","2021-06-25 00:00:00.000"
"2021-06-21T20:09:16","0.0",,"2021-06-21 00:00:00.000"
"2021-06-21T20:09:16",,"39.72509","2021-06-21 00:00:00.000"
"2021-06-18T19:20:12","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:20:12",,"55.10309","2021-06-18 00:00:00.000"
"2021-06-11T19:35:16","98.70574",,"2021-06-11 00:00:00.000"
"2021-06-11T19:35:16",,"59.63918","2021-06-11 00:00:00.000"
"2021-06-12T10:23:16","66.4713",,"2021-06-12 00:00:00.000"
"2021-06-12T10:23:16",,"64.46735","2021-06-12 00:00:00.000"
"2021-06-08T18:39:42","52.38095",,"2021-06-08 00:00:00.000"
"2021-06-08T18:39:42",,"76.70103","2021-06-08 00:00:00.000"
"2021-06-09T10:00:06",,"46.11684","2021-06-09 00:00:00.000"
"2021-06-09T10:00:06","10.57387",,"2021-06-09 00:00:00.000"
"2021-06-09T10:00:27",,"47.26804","2021-06-09 00:00:00.000"
"2021-06-09T10:00:27","10.54945",,"2021-06-09 00:00:00.000"
"2021-06-08T18:23:31",,"41.54639","2021-06-08 00:00:00.000"
"2021-06-08T18:23:31","10.94017",,"2021-06-08 00:00:00.000"
"2021-06-08T18:23:51",,"43.09278","2021-06-08 00:00:00.000"
"2021-06-08T18:23:51","10.94017",,"2021-06-08 00:00:00.000"
"2021-06-25T08:35:09",,"26.64948","2021-06-25 00:00:00.000"
"2021-06-25T08:35:09","50.57387",,"2021-06-25 00:00:00.000"
"2021-06-10T20:31:15",,"65.10309","2021-06-10 00:00:00.000"
"2021-06-10T20:31:15","9.206349",,"2021-06-10 00:00:00.000"
"2021-06-15T11:40:34",,"54.07217","2021-06-15 00:00:00.000"
"2021-06-15T11:40:34","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T11:40:54","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T11:40:54",,"79.31272","2021-06-15 00:00:00.000"
"2021-06-08T18:26:37",,"45.17182","2021-06-08 00:00:00.000"
"2021-06-08T18:26:37","12.47863",,"2021-06-08 00:00:00.000"
"2021-06-08T18:26:57",,"47.98969","2021-06-08 00:00:00.000"
"2021-06-08T18:26:57","12.23443",,"2021-06-08 00:00:00.000"
"2021-06-11T20:07:04","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:07:04",,"52.2165","2021-06-11 00:00:00.000"
"2021-06-11T20:07:25",,"50.20618","2021-06-11 00:00:00.000"
"2021-06-11T20:07:25","100.0",,"2021-06-11 00:00:00.000"
"2021-06-12T08:14:50","100.0",,"2021-06-12 00:00:00.000"
"2021-06-12T08:14:50",,"41.46048","2021-06-12 00:00:00.000"
"2021-06-25T08:40:39","48.18071",,"2021-06-25 00:00:00.000"
"2021-06-25T08:40:39",,"54.84536","2021-06-25 00:00:00.000"
"2021-06-09T09:03:39",,"41.23712","2021-06-09 00:00:00.000"
"2021-06-09T09:03:39","0.0",,"2021-06-09 00:00:00.000"
"2021-06-08T16:36:01",,"48.28179","2021-06-08 00:00:00.000"
"2021-06-08T16:36:01","14.28571",,"2021-06-08 00:00:00.000"
"2021-06-08T16:36:21","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T16:36:21",,"47.33677","2021-06-08 00:00:00.000"
"2021-06-09T11:48:03","44.81075",,"2021-06-09 00:00:00.000"
"2021-06-09T11:48:03",,"1211.581","2021-06-09 00:00:00.000"
"2021-06-09T11:48:24",,"58.81444","2021-06-09 00:00:00.000"
"2021-06-09T11:48:24","45.05495",,"2021-06-09 00:00:00.000"
"2021-06-09T08:00:05",,"58.91753","2021-06-09 00:00:00.000"
"2021-06-09T08:00:05","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T08:00:26","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T08:00:26",,"62.14777","2021-06-09 00:00:00.000"
"2021-06-21T20:27:11",,"53.98625","2021-06-21 00:00:00.000"
"2021-06-21T20:27:11","0.0",,"2021-06-21 00:00:00.000"
"2021-06-09T09:34:17",,"50.10309","2021-06-09 00:00:00.000"
"2021-06-09T09:34:17","7.448107",,"2021-06-09 00:00:00.000"
"2021-06-09T11:51:30",,"44.08935","2021-06-09 00:00:00.000"
"2021-06-09T11:51:30","43.44322",,"2021-06-09 00:00:00.000"
"2021-06-09T11:51:50","43.73626",,"2021-06-09 00:00:00.000"
"2021-06-09T11:51:50",,"43.12715","2021-06-09 00:00:00.000"
"2021-06-08T16:40:29","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T16:40:29",,"55.4811","2021-06-08 00:00:00.000"
"2021-06-08T16:40:50","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T16:40:50",,"61.11684","2021-06-08 00:00:00.000"
"2021-06-12T10:11:33","51.03785",,"2021-06-12 00:00:00.000"
"2021-06-12T10:11:33",,"64.39863","2021-06-12 00:00:00.000"
"2021-06-12T10:11:53","51.79487",,"2021-06-12 00:00:00.000"
"2021-06-12T10:11:53",,"51.40893","2021-06-12 00:00:00.000"
"2021-06-25T08:14:15",,"45.22336","2021-06-25 00:00:00.000"
"2021-06-25T08:14:15","46.25153",,"2021-06-25 00:00:00.000"
"2021-06-11T19:58:48","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T19:58:48",,"48.91753","2021-06-11 00:00:00.000"
"2021-06-11T19:41:49","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T19:41:49",,"105.3436","2021-06-11 00:00:00.000"
"2021-06-08T16:30:10",,"47.49141","2021-06-08 00:00:00.000"
"2021-06-08T16:30:10","14.55433",,"2021-06-08 00:00:00.000"
"2021-06-09T10:04:35","9.206349",,"2021-06-09 00:00:00.000"
"2021-06-09T10:04:35",,"53.10997","2021-06-09 00:00:00.000"
"2021-06-09T10:04:55","9.059829",,"2021-06-09 00:00:00.000"
"2021-06-09T10:04:55",,"60.27492","2021-06-09 00:00:00.000"
"2021-06-09T09:26:43","6.739927",,"2021-06-09 00:00:00.000"
"2021-06-09T09:26:43",,"40.10309","2021-06-09 00:00:00.000"
"2021-06-08T18:34:32",,"55.17182","2021-06-08 00:00:00.000"
"2021-06-08T18:34:32","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T18:34:52",,"56.01375","2021-06-08 00:00:00.000"
"2021-06-08T18:34:52","45.05495",,"2021-06-08 00:00:00.000"
"2021-06-11T19:23:13",,"50.20618","2021-06-11 00:00:00.000"
"2021-06-11T19:23:13","89.23077",,"2021-06-11 00:00:00.000"
"2021-06-15T12:47:43",,"46.06529","2021-06-15 00:00:00.000"
"2021-06-15T12:47:43","0.0",,"2021-06-15 00:00:00.000"
"2021-06-08T09:24:41","54.33455",,"2021-06-08 00:00:00.000"
"2021-06-08T09:24:41",,"49.84536","2021-06-08 00:00:00.000"
"2021-06-08T16:29:08",,"55.92783","2021-06-08 00:00:00.000"
"2021-06-08T16:29:08","14.8718",,"2021-06-08 00:00:00.000"
"2021-06-08T16:29:28","14.72528",,"2021-06-08 00:00:00.000"
"2021-06-08T16:29:28",,"54.53609","2021-06-08 00:00:00.000"
"2021-06-25T11:25:38","0.0",,"2021-06-25 00:00:00.000"
"2021-06-25T11:25:38",,"31.68385","2021-06-25 00:00:00.000"
"2021-06-25T11:25:59",,"24.53608","2021-06-25 00:00:00.000"
"2021-06-25T11:25:59","0.0",,"2021-06-25 00:00:00.000"
"2021-06-18T19:26:03","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:26:03",,"53.00687","2021-06-18 00:00:00.000"
"2021-06-18T19:26:24","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:26:24",,"55.97938","2021-06-18 00:00:00.000"
"2021-06-25T12:07:14","40.8547",,"2021-06-25 00:00:00.000"
"2021-06-25T12:07:14",,"28.17869","2021-06-25 00:00:00.000"
"2021-06-11T20:02:15",,"56.47766","2021-06-11 00:00:00.000"
"2021-06-11T20:02:15","100.0",,"2021-06-11 00:00:00.000"
"2021-06-12T11:02:11","75.33578",,"2021-06-12 00:00:00.000"
"2021-06-12T11:02:11",,"49.50172","2021-06-12 00:00:00.000"
"2021-06-08T18:31:05",,"53.76289","2021-06-08 00:00:00.000"
"2021-06-08T18:31:05","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T18:31:26","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T18:31:26",,"44.46735","2021-06-08 00:00:00.000"
"2021-06-11T20:03:38",,"47.2165","2021-06-11 00:00:00.000"
"2021-06-11T20:03:38","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:03:58",,"53.57388","2021-06-11 00:00:00.000"
"2021-06-11T20:03:58","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:08:47","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:08:47",,"48.17869","2021-06-11 00:00:00.000"
"2021-06-09T09:36:00",,"56.20275","2021-06-09 00:00:00.000"
"2021-06-09T09:36:00","8.156288",,"2021-06-09 00:00:00.000"
"2021-06-09T09:36:21","7.960928",,"2021-06-09 00:00:00.000"
"2021-06-09T09:36:21",,"59.87972","2021-06-09 00:00:00.000"
"2021-06-08T18:39:00",,"69.31272","2021-06-08 00:00:00.000"
"2021-06-08T18:39:00","55.09158",,"2021-06-08 00:00:00.000"
"2021-06-08T18:39:21","55.87302",,"2021-06-08 00:00:00.000"
"2021-06-08T18:39:21",,"70.06873","2021-06-08 00:00:00.000"
"2021-06-09T09:21:12",,"67.7835","2021-06-09 00:00:00.000"
"2021-06-09T09:21:12","4.835165",,"2021-06-09 00:00:00.000"
"2021-06-15T11:33:41",,"60.13746","2021-06-15 00:00:00.000"
"2021-06-15T11:33:41","0.0",,"2021-06-15 00:00:00.000"
"2021-06-25T11:33:49","42.3199",,"2021-06-25 00:00:00.000"
"2021-06-25T11:33:49",,"47.81787","2021-06-25 00:00:00.000"
"2021-06-25T11:27:42",,"46.6323","2021-06-25 00:00:00.000"
"2021-06-25T11:27:42","0.0",,"2021-06-25 00:00:00.000"
"2021-06-25T12:09:39",,"32.33677","2021-06-25 00:00:00.000"
"2021-06-25T12:09:39","40.97681",,"2021-06-25 00:00:00.000"
"2021-06-12T09:42:03",,"63.0756","2021-06-12 00:00:00.000"
"2021-06-12T09:42:03","66.83761",,"2021-06-12 00:00:00.000"
"2021-06-12T09:42:24","64.59096",,"2021-06-12 00:00:00.000"
"2021-06-12T09:42:24",,"281.2543","2021-06-12 00:00:00.000"
"2021-06-11T18:09:08",,"49.19244","2021-06-11 00:00:00.000"
"2021-06-11T18:09:08","0.0",,"2021-06-11 00:00:00.000"
"2021-06-11T18:09:28",,"60.36083","2021-06-11 00:00:00.000"
"2021-06-11T18:09:28","0.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:14:18",,"49.58763","2021-06-11 00:00:00.000"
"2021-06-11T20:14:18","100.0",,"2021-06-11 00:00:00.000"
"2021-06-09T07:55:37",,"48.86598","2021-06-09 00:00:00.000"
"2021-06-09T07:55:37","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:55:57","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:55:57",,"49.65636","2021-06-09 00:00:00.000"
"2021-06-18T14:15:48",,"84.91408","2021-06-18 00:00:00.000"
"2021-06-18T14:15:48","0.0",,"2021-06-18 00:00:00.000"
"2021-06-10T20:39:31","0.0",,"2021-06-10 00:00:00.000"
"2021-06-10T20:39:31",,"54.10653","2021-06-10 00:00:00.000"
"2021-06-10T20:39:51","0.0",,"2021-06-10 00:00:00.000"
"2021-06-10T20:39:51",,"61.2543","2021-06-10 00:00:00.000"
"2021-06-15T11:20:14","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T11:20:14",,"47.93815","2021-06-15 00:00:00.000"
"2021-06-12T10:58:44",,"59.00344","2021-06-12 00:00:00.000"
"2021-06-12T10:58:44","82.3199",,"2021-06-12 00:00:00.000"
"2021-06-08T16:37:44",,"48.14433","2021-06-08 00:00:00.000"
"2021-06-08T16:37:44","0.0",,"2021-06-08 00:00:00.000"
"2021-06-08T18:42:06","50.25641",,"2021-06-08 00:00:00.000"
"2021-06-08T18:42:06",,"72.95532","2021-06-08 00:00:00.000"
"2021-06-08T18:42:27","52.28327",,"2021-06-08 00:00:00.000"
"2021-06-08T18:42:27",,"55.65292","2021-06-08 00:00:00.000"
"2021-06-11T20:23:36","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:23:36",,"60.6701","2021-06-11 00:00:00.000"
"2021-06-11T20:23:56","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:23:56",,"55.87629","2021-06-11 00:00:00.000"
"2021-06-12T08:55:08",,"53.59107","2021-06-12 00:00:00.000"
"2021-06-12T08:55:08","98.85226",,"2021-06-12 00:00:00.000"
"2021-06-12T08:55:28",,"63.53952","2021-06-12 00:00:00.000"
"2021-06-12T08:55:28","99.26741",,"2021-06-12 00:00:00.000"
"2021-06-12T09:48:15","45.32357",,"2021-06-12 00:00:00.000"
"2021-06-12T09:48:15",,"53.41924","2021-06-12 00:00:00.000"
"2021-06-09T09:17:46","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T09:17:46",,"41.51203","2021-06-09 00:00:00.000"
"2021-06-11T19:59:09",,"52.98969","2021-06-11 00:00:00.000"
"2021-06-11T19:59:09","100.0",,"2021-06-11 00:00:00.000"
"2021-06-09T07:33:14","0.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:33:14",,"34.39862","2021-06-09 00:00:00.000"
"2021-06-11T08:59:12",,"63.86598","2021-06-11 00:00:00.000"
"2021-06-11T08:59:12","0.0",,"2021-06-11 00:00:00.000"
"2021-06-21T19:59:17","0.0",,"2021-06-21 00:00:00.000"
"2021-06-21T19:59:17",,"47.1134","2021-06-21 00:00:00.000"
"2021-06-10T20:48:07","3.516484",,"2021-06-10 00:00:00.000"
"2021-06-10T20:48:07",,"48.14433","2021-06-10 00:00:00.000"
"2021-06-10T20:48:28",,"37.19931","2021-06-10 00:00:00.000"
"2021-06-21T20:21:40","0.0",,"2021-06-21 00:00:00.000"
"2021-06-21T20:21:40",,"38.16151","2021-06-21 00:00:00.000"
"2021-06-10T18:00:36","0.0",,"2021-06-10 00:00:00.000"
"2021-06-10T18:00:35",,"292.4227","2021-06-10 00:00:00.000"
"2021-06-10T18:00:56","0.0",,"2021-06-10 00:00:00.000"
"2021-06-10T18:00:56",,"290.2921","2021-06-10 00:00:00.000"
"2021-06-08T16:06:07",,"47.80069","2021-06-08 00:00:00.000"
"2021-06-08T16:06:07","23.44322",,"2021-06-08 00:00:00.000"
"2021-06-08T16:06:28",,"45.87629","2021-06-08 00:00:00.000"
"2021-06-08T16:06:28","23.41881",,"2021-06-08 00:00:00.000"
"2021-06-25T08:34:07","50.47619",,"2021-06-25 00:00:00.000"
"2021-06-25T08:34:07",,"28.00687","2021-06-25 00:00:00.000"
"2021-06-25T08:34:27","50.72039",,"2021-06-25 00:00:00.000"
"2021-06-25T08:34:27",,"44.45017","2021-06-25 00:00:00.000"
"2021-06-25T11:29:33",,"45.0","2021-06-25 00:00:00.000"
"2021-06-25T11:29:33","41.44078",,"2021-06-25 00:00:00.000"
"2021-06-25T11:29:54",,"41.1512","2021-06-25 00:00:00.000"
"2021-06-25T11:29:54","34.79853",,"2021-06-25 00:00:00.000"
"2021-06-15T12:38:46",,"37.23368","2021-06-15 00:00:00.000"
"2021-06-15T12:38:46","0.0",,"2021-06-15 00:00:00.000"
"2021-06-09T09:54:36",,"56.27148","2021-06-09 00:00:00.000"
